department_id,year,tech_stack,current_staff_count,yearly_cv_processed,share_seniors,active_projects_count,inbound_applications,avg_dev_salary,devs_hired,devs_fired,turnover_rate,tech_brand_rating,total_salary_budget
1000095,2024,Пляж,199,4089.0,12.56281400000000,127.0,1663.0,177556.5143600000,22,28,0.25125599999999998,0.6,42398622.0
1000096,2020,Спальный_район,40,496.0,12.5,18.0,178.0,101527.4722880000,8,7,0.375,0.0,4876873.0
1000096,2021,Спальный_район,32,547.0,9.375,20.0,198.0,104577.2874700000,9,9,0.5625,0.0,4017989.0
1000096,2022,Спальный_район,33,532.0,15.15151500000000,19.0,201.0,109017.6041260000,4,10,0.42424200000000001,0.0,4315292.0
1000096,2023,Спальный_район,38,484.0,13.1578950000000,19.0,245.0,118243.934433000,13,7,0.5263160000000000,0.0,5397720.0
1000096,2024,Спальный_район,38,467.0,18.42105300000000,17.0,263.0,139835.0722500000,3,5,0.21052599999999999,0.0,6371074.0
1000097,2020,Деловой_центр,78,1153.0,26.92307700000000,43.0,319.0,107431.7422010000,3,3,0.07692300000000001,0.0,10058691.0
1000097,2021,Деловой_центр,81,1158.0,28.39506200000000,43.0,334.0,111216.4467030000,6,7,0.16049400000000000,0.2,10813204.0
1000097,2022,Деловой_центр,83,1188.0,27.71084300000000,44.0,438.0,101490.687626000,10,15,0.30120500000000000,0.5,10106925.0
1000097,2023,Деловой_центр,83,1194.0,25.30120500000000,43.0,518.0,110739.6577940000,13,10,0.27710800000000002,0.3,11031301.0
1000097,2024,Деловой_центр,80,1221.0,25.0,43.0,472.0,121392.04773500,7,6,0.1625,0.3,11647381.0
1000098,2020,Метро,82,1305.0,21.95122000000000,49.0,362.0,109106.6932820000,6,4,0.12195100000000000,0.1,10740719.0
1000098,2021,Метро,90,1309.0,17.77777800000000,50.0,380.0,114804.8859490000,7,10,0.18888900000000000,0.1,12398003.0
1000098,2022,Метро,89,1397.0,13.48314600000000,52.0,382.0,112052.7073990000,7,8,0.16853899999999999,0.2,11964616.0
1000098,2023,Метро,94,1463.0,14.8936170000000,53.0,488.0,125007.1261060000,10,5,0.1595740000000000,0.2,14106049.0
1000098,2024,Метро,94,1400.0,17.02127700000000,52.0,405.0,129692.9160890000,3,10,0.13829800000000000,0.1,14625839.0
1000099,2020,Аэропорт,66,850.0,25.75757600000000,35.0,191.0,106901.3578190000,11,17,0.42424200000000001,0.1,8459545.0
1000099,2021,Аэропорт,58,873.0,20.68965500000000,35.0,318.0,103898.6820560000,12,9,0.3620690000000000,0.1,7223565.0
1000099,2022,Аэропорт,64,885.0,21.875,35.0,325.0,114191.2230180000,6,9,0.234375,0.2,8772916.0
1000099,2023,Аэропорт,99,1720.0,28.28282800000000,65.0,444.0,130195.3259800000,49,8,0.5757580000000000,0.2,15460803.0
1000099,2024,Аэропорт,99,1818.0,32.32323200000000,64.0,594.0,142609.7891270000,14,20,0.3434340000000000,0.2,16950817.0
1000100,2020,Деловой_центр,257,4333.0,37.7431910000000,163.0,971.0,127480.6284060000,24,23,0.1828790000000000,0.8,39304616.0
1000100,2021,Деловой_центр,270,4444.0,38.88888900000000,168.0,1157.0,124285.6843650000,27,19,0.17036999999999999,0.8,40277044.0
1000100,2022,Деловой_центр,272,4448.0,38.97058800000000,171.0,1122.0,121217.3760010000,21,27,0.17647099999999999,0.6,39566407.0
1000100,2023,Деловой_центр,275,4601.0,39.63636400000000,174.0,1438.0,127649.1103490000,27,32,0.21454500000000001,0.6,42123723.0
1000100,2024,Деловой_центр,283,4520.0,40.28268600000000,174.0,1186.0,135284.2668890000,44,51,0.33568900000000002,0.5,45939812.0
1000101,2020,Метро,98,1885.0,21.42857100000000,69.0,404.0,123511.2643750000,8,9,0.17346900000000001,0.0,14526920.0
1000101,2021,Метро,97,1953.0,21.64948500000000,71.0,453.0,129650.2037210000,5,6,0.1134020000000000,0.2,15091096.0
1000101,2022,Метро,113,1951.0,21.23893800000000,71.0,481.0,130526.6013580000,8,13,0.18584100000000001,0.3,17704924.0
1000101,2023,Метро,101,1957.0,21.78217800000000,70.0,541.0,143615.5329860000,8,3,0.10891099999999999,0.2,17406774.0
1000101,2024,Метро,105,1983.0,22.85714300000000,72.0,609.0,152051.4244990000,9,15,0.22857100000000000,0.2,19159231.0
1000102,2020,Туристический_центр,248,4277.0,27.41935500000000,151.0,1024.0,135429.9393650000,18,8,0.10483900000000000,0.6,40302132.0
1000102,2021,Туристический_центр,250,4340.0,26.8,156.0,1126.0,133070.5780180000,17,15,0.128,0.6,39920889.0
1000102,2022,Туристический_центр,247,4366.0,28.74493900000000,156.0,1116.0,125909.2586790000,12,12,0.09716600000000000,0.6,37321043.0
1000102,2023,Туристический_центр,247,4395.0,29.95951400000000,157.0,1165.0,134020.0048380000,11,12,0.0931170000000000,0.5,39714979.0
1000102,2024,Туристический_центр,240,4338.0,32.08333300000000,154.0,1147.0,133762.3226940000,10,22,0.13333300000000001,0.3,38516808.0
1000103,2020,Торговый_центр,124,2099.0,25.0,82.0,417.0,111674.6125140000,7,9,0.12903200000000001,0.0,16620899.0
1000103,2021,Торговый_центр,131,2046.0,23.66412200000000,79.0,452.0,117631.4441210000,10,13,0.17557300000000001,0.3,18492517.0
1000103,2022,Торговый_центр,134,2070.0,23.13432800000000,79.0,528.0,112178.4908940000,10,20,0.22388100000000000,0.3,18037381.0
1000103,2023,Торговый_центр,132,2108.0,25.75757600000000,83.0,687.0,114230.415412000,20,21,0.3106060000000000,0.2,18094190.0
1000103,2024,Торговый_центр,133,2104.0,31.57894700000000,82.0,588.0,124481.5464800000,16,18,0.2556390000000000,0.2,19868993.0
1000104,2020,Туристический_центр,212,3570.0,24.05660400000000,135.0,802.0,126828.4477300000,15,16,0.14622599999999999,0.5,32262458.0
1000104,2021,Туристический_центр,204,3533.0,26.47058800000000,135.0,887.0,131880.0512950000,13,16,0.14215700000000001,0.5,32280345.0
1000104,2022,Туристический_центр,207,3509.0,29.95169100000000,135.0,998.0,123153.3478330000,9,15,0.11594200000000000,0.2,30592271.0
1000104,2023,Туристический_центр,198,3509.0,31.31313100000000,137.0,1061.0,135296.8478050000,12,22,0.1717170000000000,0.6,32141639.0
1000104,2024,Туристический_центр,189,3436.0,33.86243400000000,132.0,994.0,151819.0500010000,5,20,0.13227500000000000,0.2,34434602.0
1000105,2020,Спальный_район,187,3208.0,24.06417100000000,123.0,827.0,138315.2887320000,27,15,0.22459899999999999,0.6,31029438.0
1000105,2021,Спальный_район,197,3232.0,26.39593900000000,124.0,1042.0,136914.593846000,13,19,0.16243700000000000,0.6,32371756.0
1000105,2022,Спальный_район,207,3344.0,27.05314000000000,129.0,1098.0,126816.417104000,23,19,0.2028990000000000,0.6,31503561.0
1000105,2023,Спальный_район,200,3364.0,29.0,130.0,1169.0,144867.0644470000,10,17,0.135,0.6,34769376.0
1000105,2024,Спальный_район,205,3355.0,32.68292700000000,127.0,1023.0,163944.4366380000,14,23,0.18048800000000001,0.6,40335245.0
1000106,2020,Спальный_район,151,2372.0,23.84106000000000,94.0,715.0,120235.7912370000,9,12,0.1390730000000000,0.5,21795053.0
1000106,2021,Спальный_район,155,2504.0,21.93548400000000,95.0,503.0,116387.224880000,22,16,0.24516099999999999,0.3,21653096.0
1000106,2022,Спальный_район,151,2493.0,21.85430500000000,99.0,454.0,114801.5121000000,11,17,0.18543000000000001,0.3,20792830.0
1000106,2023,Спальный_район,164,2495.0,18.90243900000000,98.0,584.0,128390.3707910000,16,13,0.17682899999999999,0.5,25260827.0
1000106,2024,Спальный_район,150,2415.0,20.0,97.0,584.0,137174.9156930000,11,18,0.19333300000000000,0.3,24688361.0
1000107,2020,Промзона,100,1519.0,21.0,62.0,283.0,102595.6083630000,9,11,0.2,0.0,12311603.0
1000107,2021,Промзона,109,1499.0,19.26605500000000,60.0,328.0,105801.4949760000,13,16,0.26605499999999999,0.2,13841424.0
1000107,2022,Промзона,125,1482.0,17.6,60.0,306.0,106043.0141460000,15,13,0.224,0.2,15902823.0
1000107,2023,Промзона,113,1451.0,20.35398200000000,60.0,479.0,117343.6259720000,8,10,0.1592920000000000,0.2,15912730.0
1000107,2024,Промзона,108,1471.0,24.07407400000000,59.0,434.0,118103.7383060000,7,20,0.25,0.2,15302468.0
1000108,2020,Туристический_центр,150,2147.0,28.0,95.0,467.0,109863.822814000,4,13,0.11333300000000000,0.0,19772431.0
1000108,2021,Туристический_центр,139,2142.0,26.61870500000000,99.0,496.0,113384.4284200000,11,18,0.20863300000000001,0.2,18905489.0
1000108,2022,Туристический_центр,138,2154.0,28.98550700000000,95.0,541.0,117146.2229500000,10,9,0.13768100000000000,0.5,19394798.0
1000108,2023,Туристический_центр,129,2084.0,31.00775200000000,95.0,565.0,118363.1963080000,7,16,0.17829500000000001,0.3,18315864.0
1000108,2024,Туристический_центр,120,1990.0,35.0,87.0,525.0,128589.6526550000,5,15,0.16666700000000001,0.3,18512031.0
1000109,2020,Стадион,134,2219.0,20.14925400000000,84.0,570.0,117026.7063160000,12,23,0.26119399999999998,0.0,18823163.0
1000109,2021,Стадион,128,2233.0,16.40625,85.0,575.0,126000.7611450000,14,15,0.2265620,0.2,19348970.0
1000109,2022,Стадион,137,2254.0,17.51824800000000,85.0,682.0,132467.4783390000,15,17,0.23357700000000001,0.2,21790815.0
1000109,2023,Стадион,127,2242.0,20.47244100000000,84.0,774.0,144797.4902870000,16,22,0.2992130000000000,0.2,22069604.0
1000109,2024,Стадион,122,2198.0,24.59016400000000,77.0,615.0,155254.395004000,16,30,0.3770490000000000,0.3,22730168.0
1000110,2020,Аэропорт,65,1099.0,21.53846200000000,44.0,325.0,107999.983081000,7,11,0.27692299999999997,0.0,8419707.0
1000110,2021,Аэропорт,78,1217.0,19.23076900000000,48.0,458.0,104877.3898590000,23,18,0.5256410000000000,0.0,9820025.0
1000110,2022,Аэропорт,92,1313.0,20.65217400000000,51.0,503.0,124304.4305480000,8,16,0.2608700000000000,0.0,13720331.0
1000110,2023,Аэропорт,98,1365.0,23.46938800000000,55.0,598.0,139682.6752460000,23,21,0.4489800000000000,0.0,16427293.0
1000110,2024,Аэропорт,89,1519.0,21.34831500000000,57.0,839.0,161490.9756240000,17,10,0.30337100000000000,0.0,17260037.0
1000111,2020,Парк,169,2342.0,17.15976300000000,96.0,654.0,118683.4708100000,20,34,0.31952700000000001,0.0,24068528.0
1000111,2021,Парк,179,2505.0,16.75977700000000,100.0,891.0,129456.9760690000,41,34,0.41899399999999998,0.2,27813105.0
1000111,2022,Парк,203,2695.0,14.77832500000000,107.0,961.0,119918.045938000,57,53,0.541872000000000,0.1,29208520.0
1000111,2023,Парк,179,2690.0,15.64245800000000,105.0,1132.0,129943.3073510000,26,38,0.3575420000000000,0.2,27911647.0
1000111,2024,Парк,197,2738.0,15.22842600000000,103.0,954.0,143158.0392920000,38,58,0.4873100000000000,0.3,33851414.0
1000112,2020,Туристический_центр,183,2392.0,17.48633900000000,107.0,676.0,112753.1158960000,29,43,0.39344299999999999,0.0,24757449.0
1000112,2021,Туристический_центр,189,2385.0,16.4021160000000,104.0,581.0,116999.0485510000,28,34,0.328042000000000,0.3,26544446.0
1000112,2022,Туристический_центр,180,2434.0,16.66666700000000,104.0,627.0,103554.3375160000,38,43,0.45,0.2,22371276.0
1000112,2023,Туристический_центр,185,2401.0,19.45945900000000,105.0,708.0,108791.171855000,38,43,0.43783800000000000,0.5,24148828.0
1000112,2024,Туристический_центр,183,2348.0,17.48633900000000,99.0,690.0,128077.0767020000,31,47,0.4262300000000000,0.2,28128888.0
1000113,2020,Промзона,154,2305.0,20.12987000000000,87.0,563.0,104494.9089740000,18,20,0.24675300000000000,0.6,19315522.0
1000113,2021,Промзона,154,2252.0,19.48051900000000,86.0,478.0,104445.6719390000,21,20,0.2662340000000000,0.6,19304669.0
1000113,2022,Промзона,155,2244.0,19.35483900000000,87.0,452.0,106511.6619760000,17,14,0.2,0.6,19803318.0
1000113,2023,Промзона,143,2195.0,23.77622400000000,83.0,572.0,114537.3782030000,4,17,0.14685300000000001,0.5,19650978.0
1000113,2024,Промзона,135,2154.0,28.14814800000000,83.0,465.0,138152.4438610000,12,14,0.1925930000000000,0.6,22379458.0
1000114,2020,Учебное_заведение,135,2099.0,6.666667000000000,76.0,,116379.4278790000,40,12,0.3851850000000000,0.0,18853095.0
1000114,2021,Учебное_заведение,166,2891.0,7.831325000000000,110.0,0.0,124263.8143140000,45,11,0.3373490000000000,0.3,24756455.0
1000114,2022,Учебное_заведение,193,3452.0,6.735751000000000,124.0,0.0,131958.6298590000,38,21,0.30569900000000000,0.3,30562507.0
1000114,2023,Учебное_заведение,203,3646.0,6.403941000000000,129.0,0.0,137826.9451900000,27,20,0.2315270000000000,0.6,33567967.0
1000114,2024,Учебное_заведение,205,3680.0,18.53658500000000,127.0,1069.0,160865.4132780000,24,32,0.2731710000000000,0.6,39574793.0
1000115,2020,Пляж,138,2519.0,26.81159400000000,88.0,594.0,133928.6922610000,3,11,0.10144900000000000,0.6,22181644.0
1000115,2021,Пляж,139,2470.0,28.77697800000000,85.0,627.0,122972.7414020000,14,13,0.19424500000000000,0.6,20514652.0
1000115,2022,Пляж,135,2462.0,30.37037000000000,84.0,662.0,135672.9269220000,9,12,0.15555600000000000,0.3,21984418.0
1000115,2023,Пляж,132,2500.0,28.78787900000000,85.0,793.0,158544.7119610000,11,15,0.19697000000000001,0.6,25117652.0
1000115,2024,Пляж,135,2431.0,28.88888900000000,84.0,691.0,171034.1398470000,7,17,0.17777799999999999,0.6,27709827.0
1000116,2020,Деловой_центр,235,3497.0,20.0,130.0,651.0,117279.7224000000,19,20,0.16595699999999999,0.6,33072531.0
1000116,2021,Деловой_центр,240,3513.0,22.08333300000000,138.0,727.0,115202.6731520000,30,26,0.23333300000000001,0.6,33170065.0
1000116,2022,Деловой_центр,246,3510.0,21.13821100000000,137.0,743.0,113289.1307870000,29,37,0.2682930000000000,0.8,33445099.0
1000116,2023,Деловой_центр,221,3371.0,20.81448000000000,129.0,730.0,121642.0298960000,22,36,0.26244299999999998,0.6,32260505.0
1000116,2024,Деловой_центр,211,3256.0,22.74881500000000,121.0,647.0,138868.9289730000,18,27,0.2132700000000000,0.6,35162971.0
1000117,2020,Спальный_район,171,3021.0,23.39181300000000,116.0,563.0,116295.8514230000,16,7,0.13450300000000001,0.5,23857525.0
1000117,2021,Спальный_район,178,3144.0,24.15730300000000,120.0,691.0,120867.7935360000,14,9,0.12921299999999999,0.1,25811955.0
1000117,2022,Спальный_район,200,3356.0,24.5,128.0,890.0,122332.6735640000,17,17,0.17,0.5,29365107.0
1000117,2023,Спальный_район,193,3493.0,23.83419700000000,133.0,999.0,138796.7948520000,15,20,0.18134700000000001,0.2,32145140.0
1000117,2024,Спальный_район,190,3545.0,23.68421100000000,137.0,924.0,142710.1406560000,26,25,0.26842100000000002,0.6,32541320.0
1000118,2020,Учебное_заведение,177,2762.0,27.11864400000000,96.0,785.0,136269.8850240000,16,20,0.2033900000000000,1.0,28943865.0
1000118,2021,Учебное_заведение,179,3123.0,27.37430200000000,108.0,846.0,139736.8494310000,23,10,0.18435799999999999,1.0,30015624.0
1000118,2022,Учебное_заведение,188,3041.0,27.12766000000000,107.0,838.0,124293.3423950000,22,23,0.2393620000000000,1.0,28045269.0
1000118,2023,Учебное_заведение,172,3097.0,29.06976700000000,107.0,1030.0,129464.5431100000,18,16,0.19767399999999999,1.0,26718901.0
1000118,2024,Учебное_заведение,174,3135.0,29.31034500000000,106.0,876.0,135343.2457260000,18,27,0.25862099999999999,1.0,28260150.0
1000119,2020,Промзона,80,1329.0,31.25,51.0,286.0,125289.1364390000,3,8,0.1375,0.6,12025446.0
1000119,2021,Промзона,87,1365.0,22.98850600000000,52.0,321.0,127724.0795050000,13,9,0.25287399999999999,0.6,13332221.0
1000119,2022,Промзона,92,1386.0,20.65217400000000,53.0,330.0,118265.5122090000,6,11,0.18478300000000000,0.6,13054967.0
1000119,2023,Промзона,91,1409.0,24.17582400000000,52.0,402.0,135704.3599510000,13,8,0.23076900000000000,0.6,14820027.0
1000119,2024,Промзона,80,1430.0,27.5,50.0,355.0,150348.777766000,2,9,0.1375,0.8,14431089.0
1000120,2020,Метро,152,2464.0,30.26315800000000,91.0,633.0,125093.3815440000,8,11,0.125,0.8,22823312.0
1000120,2021,Метро,152,2554.0,33.55263200000000,98.0,640.0,130683.7755140000,9,15,0.15789500000000001,0.3,23832248.0
1000120,2022,Метро,159,2589.0,32.70440300000000,98.0,678.0,122567.5319970000,13,19,0.20125799999999999,0.1,23384951.0
1000120,2023,Метро,157,2580.0,32.48407600000000,100.0,758.0,124334.5950590000,14,17,0.19745199999999999,0.3,23422439.0
1000120,2024,Метро,149,2622.0,36.24161100000000,99.0,818.0,138966.7504830000,7,20,0.18120800000000001,0.2,24854490.0
1000121,2020,Парк,88,1400.0,19.31818200000000,53.0,295.0,115574.3430600000,5,8,0.14772700000000000,0.0,12205633.0
1000121,2021,Парк,93,1428.0,18.27957000000000,55.0,286.0,118905.8528720000,16,11,0.2903230000000000,0.2,13275052.0
1000121,2022,Парк,150,2035.0,22.66666700000000,82.0,1349.0,112023.2458970000,63,19,0.5466670000000000,0.3,20156756.0
1000121,2023,Парк,141,2260.0,25.53191500000000,86.0,564.0,132589.1988860000,9,5,0.09929100000000000,0.2,22435428.0
1000121,2024,Парк,140,2167.0,25.71428600000000,89.0,587.0,138806.4833550000,5,22,0.19285700000000000,0.6,23323937.0
1000122,2020,Аэропорт,169,2395.0,26.03550300000000,94.0,584.0,125107.3829140000,11,9,0.11834300000000000,0.8,25372189.0
1000122,2021,Аэропорт,170,2557.0,27.05882400000000,98.0,678.0,124576.2286230000,16,7,0.13529400000000000,0.8,25418878.0
1000122,2022,Аэропорт,175,2628.0,29.14285700000000,99.0,697.0,116572.1661660000,13,16,0.1657140000000000,0.6,24477568.0
1000122,2023,Аэропорт,172,2700.0,31.3953490000000,99.0,815.0,127071.6891160000,17,19,0.20930199999999999,0.8,26234643.0
1000122,2024,Аэропорт,183,2667.0,30.60109300000000,99.0,662.0,134122.5011730000,19,19,0.20765000000000000,0.6,29464796.0
1000123,2020,Аэропорт,102,1646.0,30.3921570000000,59.0,454.0,127256.1686210,7,6,0.12745100000000001,0.6,15574341.0
1000123,2021,Аэропорт,104,1681.0,29.80769200000000,60.0,486.0,126219.6110790000,4,12,0.15384600000000001,0.6,15749980.0
1000123,2022,Аэропорт,108,1697.0,29.62963000000000,60.0,460.0,128358.688735000,13,7,0.18518499999999999,0.8,16642553.0
1000123,2023,Аэропорт,109,1764.0,28.44036700000000,61.0,591.0,142211.8738710000,6,12,0.1651380000000000,0.8,18609211.0
1000123,2024,Аэропорт,110,1760.0,27.27272700000000,61.0,505.0,140770.0220090000,10,20,0.2727270000000000,0.8,18579029.0
1000124,2020,Аэропорт,77,1401.0,33.76623400000000,51.0,287.0,119873.7744320000,3,7,0.12987000000000001,0.0,11074236.0
1000124,2021,Аэропорт,81,1419.0,29.62963000000000,51.0,354.0,129882.6719080000,7,8,0.18518499999999999,0.2,12623187.0
1000124,2022,Аэропорт,83,1516.0,27.71084300000000,54.0,457.0,135712.4488630000,12,6,0.21686700000000000,0.1,13510238.0
1000124,2023,Аэропорт,87,1634.0,29.88505700000000,56.0,565.0,146390.9544670000,10,8,0.20689700000000000,0.3,15278622.0
1000124,2024,Аэропорт,77,1660.0,32.46753200000000,56.0,524.0,148275.2238270000,4,8,0.15584400000000001,0.3,13695610.0
1000125,2020,Пляж,131,2052.0,26.7175570000000,77.0,429.0,122591.7135390000,8,6,0.10687000000000001,0.0,19267578.0
1000125,2021,Пляж,130,2054.0,26.15384600000000,78.0,535.0,130876.3232810000,9,4,0.1,0.3,20416533.0
1000125,2022,Пляж,143,2144.0,26.57342700000000,81.0,656.0,112709.7944100000,12,11,0.16083900000000001,0.3,19342172.0
1000125,2023,Пляж,136,2197.0,28.67647100000000,85.0,774.0,124703.9264250000,11,16,0.19852900000000001,0.3,20359433.0
1000125,2024,Пляж,156,2241.0,27.56410300000000,89.0,656.0,138890.6102550000,23,27,0.32051299999999999,0.2,25995330.0
1000126,2020,Парк,132,2065.0,16.66666700000000,79.0,433.0,134895.9279510000,14,7,0.1590910000000000,0.6,21372437.0
1000126,2021,Парк,129,2385.0,20.93023300000000,86.0,517.0,131060.4533960000,11,4,0.11627899999999999,0.6,20287088.0
1000126,2022,Парк,133,2453.0,21.80451100000000,88.0,467.0,138259.4033830000,7,12,0.14285700000000001,0.6,22065953.0
1000126,2023,Парк,134,2473.0,23.13432800000000,90.0,600.0,144668.0181260000,15,17,0.23880599999999999,0.8,23265991.0
1000126,2024,Парк,135,2497.0,25.92592600000000,89.0,505.0,160774.6618410000,14,17,0.22963000000000000,0.8,26039882.0
1000127,2020,Пляж,160,1961.0,20.0,75.0,,106323.2735120000,13,12,0.15625,0.0,20415981.0
1000127,2021,Пляж,148,1991.0,20.94594600000000,74.0,0.0,104981.4846600000,16,18,0.22972999999999999,0.2,18645544.0
1000127,2022,Пляж,128,1981.0,25.0,74.0,535.0,106479.2246100000,17,22,0.3046880,0.1,16357671.0
1000127,2023,Пляж,132,1949.0,23.48484800000000,75.0,549.0,113409.4829200000,20,23,0.32575799999999999,0.2,17965508.0
1000127,2024,Пляж,130,1903.0,30.0,73.0,584.0,119571.5578860000,21,17,0.2923080000000000,0.1,18665440.0
1000128,2020,Спальный_район,35,184.0,34.28571400000000,15.0,33.0,113174.5521850000,3,2,0.14285700000000001,0.0,4750142.0
1000128,2021,Спальный_район,34,189.0,29.41176500000000,16.0,30.0,115897.9109760000,6,5,0.3235290000000000,0.0,4725980.0
1000128,2022,Спальный_район,31,179.0,25.80645200000000,15.0,31.0,98679.76316800000,2,2,0.12903200000000001,0.0,3667771.0
1000128,2023,Спальный_район,33,199.0,27.27272700000000,18.0,50.0,127001.3388330000,3,1,0.12121200000000000,0.0,5026476.0
1000128,2024,Спальный_район,38,199.0,28.94736800000000,18.0,22.0,134928.6883240000,,2,0.05263200000000000,0.0,6149561.0
1000129,2020,Пляж,93,1447.0,30.10752700000000,56.0,305.0,110351.1226730000,16,17,0.3548390000000000,0.0,12321130.0
1000129,2021,Пляж,89,1434.0,25.84269700000000,56.0,363.0,113592.319019000,21,13,0.38202199999999997,0.0,12138762.0
1000129,2022,Пляж,88,1485.0,22.72727300000000,57.0,366.0,99644.72277300000,7,13,0.22727300000000000,0.0,10519629.0
1000129,2023,Пляж,89,1491.0,23.59550600000000,57.0,462.0,109476.7200430000,16,10,0.29213499999999998,0.0,11687952.0
1000129,2024,Пляж,84,1485.0,23.80952400000000,54.0,482.0,118289.8802050000,5,17,0.2619050000000000,0.0,11925977.0
1000130,2020,Жилой_район,133,1808.0,25.56391000000000,70.0,459.0,108520.0295700000,6,8,0.10526300000000000,0.0,17317036.0
1000130,2021,Жилой_район,133,2045.0,24.06015000000000,79.0,443.0,109610.4541180000,13,14,0.20300799999999999,0.3,17496993.0
1000130,2022,Жилой_район,138,1828.0,25.36231900000000,72.0,462.0,109091.8397020000,14,18,0.2318840000000000,0.2,18066623.0
1000130,2023,Жилой_район,128,1975.0,25.0,76.0,561.0,119199.5430390000,9,14,0.1796880,0.3,18301471.0
1000130,2024,Жилой_район,130,1940.0,24.61538500000000,72.0,532.0,129336.1370330000,14,17,0.23846200000000001,0.3,20184175.0
1000131,2020,Парк,159,2209.0,27.0440250000000,86.0,659.0,130926.8673390000,7,7,0.0880500000000000,0.8,24989826.0
1000131,2021,Парк,155,2547.0,25.16129000000000,96.0,694.0,128896.8682240000,17,13,0.1935480000000000,0.8,23971754.0
1000131,2022,Парк,168,2616.0,26.19047600000000,97.0,777.0,146370.0474600000,11,16,0.16071400000000000,0.6,29506263.0
1000131,2023,Парк,493,2711.0,25.5578090000000,96.0,888.0,137969.3013300000,7,8,0.030426000000000002,0.5,81624068.0
1000131,2024,Парк,156,2762.0,30.12820500000000,96.0,828.0,140761.0682950000,12,16,0.1794870000000000,0.1,26352144.0
1000132,2020,Стадион,241,4067.0,22.40663900000000,141.0,992.0,123388.8060070000,18,22,0.16597500000000001,0.6,35687335.0
1000132,2021,Стадион,282,4245.0,23.04964500000000,143.0,1196.0,117526.8785900000,31,24,0.1950350000000000,0.6,39781147.0
1000132,2022,Стадион,277,4412.0,21.66065000000000,146.0,1204.0,113646.6614480000,33,36,0.2490970000000000,0.6,37775266.0
1000132,2023,Стадион,286,4469.0,19.93007000000000,152.0,1380.0,129661.8585250000,27,31,0.20279700000000001,0.6,44495958.0
1000132,2024,Стадион,294,4456.0,18.70748300000000,151.0,1151.0,144082.7752460000,23,30,0.18027199999999999,0.6,50825507.0
1000133,2020,Парк,142,1830.0,21.83098600000000,83.0,492.0,106373.5616890000,9,11,0.14084500000000000,0.1,18122400.0
1000133,2021,Парк,130,1892.0,22.30769200000000,86.0,595.0,105665.6431590000,18,20,0.2923080000000000,0.1,16483675.0
1000133,2022,Парк,127,1889.0,22.83464600000000,86.0,533.0,111803.3217790000,14,18,0.25196900000000000,0.1,17047799.0
1000133,2023,Парк,122,1854.0,22.95082000000000,82.0,677.0,122342.484246000,11,19,0.2459020000000000,0.3,17908352.0
1000133,2024,Парк,117,1850.0,27.35042700000000,83.0,728.0,125542.8468890000,16,18,0.2905980000000000,0.2,17627335.0
1000134,2020,Промзона,159,1769.0,20.75471700000000,76.0,568.0,103283.1105730000,18,22,0.25157200000000002,0.8,19706335.0
1000134,2021,Промзона,152,1994.0,21.05263200000000,81.0,697.0,127954.6104990000,17,23,0.2631580000000000,0.8,23344863.0
1000134,2022,Промзона,124,2034.0,21.7741940000000,80.0,663.0,130965.8617850000,22,27,0.3951610000000000,0.3,19500355.0
1000134,2023,Промзона,126,2058.0,19.04761900000000,79.0,746.0,135552.7388520000,30,27,0.4523810000000000,0.2,20492920.0
1000134,2024,Промзона,117,2053.0,17.09401700000000,78.0,677.0,147854.6664750000,24,24,0.41025600000000001,0.5,20756348.0
1000135,2020,Жилой_район,154,2730.0,35.06493500000000,103.0,495.0,115667.3380100000,8,9,0.11039000000000000,0.0,21380545.0
1000135,2021,Жилой_район,145,2737.0,35.86206900000000,101.0,602.0,119647.4135650000,8,12,0.13793100000000000,0.3,20822059.0
1000135,2022,Жилой_район,157,2721.0,35.03184700000000,102.0,703.0,119653.7174230000,13,17,0.1910830000000000,0.1,22551994.0
1000135,2023,Жилой_район,149,2725.0,35.57047000000000,104.0,717.0,132238.86171200,14,15,0.19463100000000000,0.6,23647228.0
1000135,2024,Жилой_район,152,2630.0,38.1578950000000,100.0,604.0,129199.8903330000,13,21,0.2236840000000000,0.3,23564264.0
1000136,2020,Аэропорт,126,1993.0,28.57142900000000,79.0,440.0,109925.6727430000,6,15,0.16666700000000001,0.0,16623715.0
1000136,2021,Аэропорт,125,2134.0,29.6,77.0,612.0,115148.6497070000,6,5,0.088,0.3,17277841.0
1000136,2022,Аэропорт,130,2240.0,29.23076900000000,78.0,648.0,124802.6595060000,9,7,0.12307700000000001,0.1,19473317.0
1000136,2023,Аэропорт,125,1967.0,32.0,68.0,660.0,127884.1214750000,5,11,0.128,0.3,19185155.0
1000136,2024,Аэропорт,122,2160.0,29.50819700000000,76.0,669.0,141817.3126590000,9,11,0.16393400000000000,0.2,20767388.0
1000137,2020,Промзона,75,1079.0,22.66666700000000,43.0,266.0,112490.977974000,3,10,0.17333299999999999,0.1,10130034.0
1000137,2021,Промзона,85,1081.0,20.0,42.0,342.0,112348.7705720000,18,17,0.4117650000000000,0.1,11466485.0
1000137,2022,Промзона,82,1011.0,21.95122000000000,41.0,319.0,102915.1410840000,12,17,0.35365900000000000,0.2,10130093.0
1000137,2023,Промзона,70,1008.0,27.14285700000000,39.0,388.0,115030.1110970000,8,11,0.2714290000000000,0.2,9661694.0
